title_year,gross,budget,marga,marga_coef,imdb_score,director_name,actor_1_name,num_voted_users,movie_facebook_likes,film_class,good_film_summ,year_class
1970.0,5000000.0,3716946.0,1283054.0,1.3451903794136368,7.3,2024.0,1836.0,6350,357,0,0,0
1973.0,15700000.0,5500000.0,10200000.0,2.8545454545454545,7.6,392.0,370.0,36381,0,1,1,0
1973.0,11000000.0,4638783.0,6361217.0,2.3713116134123973,7.4,2024.0,811.0,13467,0,0,1,0
1974.0,119500000.0,2600000.0,116900000.0,45.96153846153846,7.8,1518.0,1244.0,95294,12000,1,1,0
1980.0,15795000.0,10000000.0,5795000.0,1.5795,7.1,2334.0,486.0,7322,680,0,0,0
1980.0,1500000.0,44000000.0,-42500000.0,0.034090909090909,6.8,1534.0,866.0,9830,1000,0,0,0
1981.0,8000000.0,18000000.0,-10000000.0,0.4444444444444444,5.0,2356.0,849.0,1400,346,0,0,0
1982.0,805000.0,1250000.0,-445000.0,0.644,7.1,1941.0,152.0,39,32,0,1,0
1982.0,20660000.0,3500000.0,17160000.0,5.902857142857143,7.3,766.0,1975.0,5894,0,1,1,0
1983.0,12200000.0,5000000.0,7200000.0,2.44,6.3,2139.0,445.0,7973,0,1,1,0
1985.0,41400000.0,6900000.0,34500000.0,6.0,7.3,392.0,370.0,39451,0,1,1,0
1985.0,33200000.0,26000000.0,7200000.0,1.2769230769230768,7.2,1354.0,1771.0,28247,0,0,1,0
1988.0,44726644.0,13000000.0,31726644.0,3.440511076923077,6.8,365.0,791.0,42614,0,1,1,0
1990.0,87666629.0,40000000.0,47666629.0,2.191665725,7.4,1955.0,1163.0,283480,0,0,1,0
1990.0,21413105.0,20000000.0,1413105.0,1.07065525,6.8,2094.0,31.0,15230,0,0,1,0
1990.0,184208848.0,22000000.0,162208848.0,8.373129454545454,8.0,1292.0,1301.0,186485,0,1,1,0
1991.0,7434726.0,23000000.0,-15565274.0,0.3232489565217391,6.0,2094.0,2009.0,14473,0,0,0,0
1992.0,101157447.0,14400000.0,86757447.0,7.024822708333334,8.3,392.0,370.0,277505,10000,1,1,0
1993.0,56505065.0,25000000.0,31505065.0,2.2602026,7.8,768.0,1361.0,95241,11000,0,0,0
1994.0,66528842.0,30000000.0,36528842.0,2.217628066666667,7.5,628.0,117.0,112175,11000,0,0,0
1994.0,25052000.0,63000000.0,-37948000.0,0.3976507936507936,6.6,1354.0,486.0,35314,0,0,0,0
1995.0,18636537.0,32000000.0,-13363463.0,0.58239178125,6.4,2025.0,1179.0,69197,0,0,0,0
1998.0,10297897.0,27000000.0,-16702103.0,0.3814035925925926,6.0,1885.0,1321.0,8309,315,0,0,0
1998.0,75370763.0,60000000.0,15370763.0,1.2561793833333332,6.5,1945.0,1766.0,32353,0,0,0,0
1998.0,93771072.0,65000000.0,28771072.0,1.4426318769230768,6.7,1473.0,117.0,135404,0,0,0,0
1999.0,113745408.0,170000000.0,-56254592.0,0.6690906352941176,4.8,170.0,2052.0,129601,0,0,0,0
1999.0,630779.0,35000000.0,-34369221.0,0.0180222571428571,6.8,116.0,893.0,11101,633,0,0,0
1999.0,229311.0,11350000.0,-11120689.0,0.0202036123348017,6.2,1335.0,1957.0,899,271,0,0,0
2000.0,56932305.0,55000000.0,1932305.0,1.0351328181818182,6.6,2246.0,2070.0,96690,0,0,0,0
2000.0,15527125.0,57000000.0,-41472875.0,0.2724057017543859,5.8,206.0,1311.0,11388,652,0,0,0
2000.0,403932.0,20000000.0,-19596068.0,0.0201966,6.5,1583.0,1405.0,5254,141,0,0,0
2001.0,13264986.0,35000000.0,-21735014.0,0.3789996,6.0,1368.0,702.0,12077,433,0,0,0
2001.0,623374.0,38000000.0,-37376626.0,0.0164045789473684,5.2,2145.0,1967.0,4757,474,0,0,0
2002.0,73215310.0,80000000.0,-6784690.0,0.915191375,7.0,1272.0,1311.0,44143,4000,0,0,0
2003.0,58328680.0,22000000.0,36328680.0,2.6513036363636364,7.5,1292.0,1670.0,54096,0,1,1,0
2004.0,22406362.0,107000000.0,-84593638.0,0.2094052523364486,6.0,1121.0,486.0,16832,701,0,0,0
2004.0,67286731.0,100000000.0,-32713269.0,0.67286731,6.7,1065.0,783.0,67856,0,0,0,0
2004.0,50026353.0,110000000.0,-59973647.0,0.4547850272727273,5.4,2353.0,1865.0,13581,304,0,0,0
2005.0,1900725.0,2000000.0,-99275.0,0.9503625,7.4,1114.0,1624.0,43205,0,0,0,0
2005.0,2024854.0,6500000.0,-4475146.0,0.311516,6.6,2129.0,579.0,564,19,0,0,0
2005.0,45356386.0,75000000.0,-29643614.0,0.6047518133333334,5.9,1473.0,1365.0,71574,951,0,0,0
2005.0,5023275.0,15000000.0,-9976725.0,0.334885,7.5,2270.0,1187.0,34194,0,0,0,0
2006.0,18382000.0,32000000.0,-13618000.0,0.5744375,5.7,1052.0,1731.0,28848,0,0,0,0
2006.0,252726.0,3000000.0,-2747274.0,0.084242,7.2,1554.0,2062.0,1289,76,0,0,0
2007.0,19400.0,5000000.0,-4980600.0,0.00388,5.3,1365.0,1076.0,436,31,0,0,0
2007.0,243768.0,30000.0,213768.0,8.1256,4.1,1597.0,998.0,143,13,0,0,0
2007.0,53574088.0,55000000.0,-1425912.0,0.9740743272727272,7.8,939.0,340.0,237872,0,0,0,0
2007.0,1066555.0,11000000.0,-9933445.0,0.0969595454545454,5.8,365.0,983.0,2618,411,0,0,0
2007.0,3904982.0,30000000.0,-26095018.0,0.1301660666666666,7.5,90.0,218.0,136104,0,0,0,0
2008.0,128486.0,10000000.0,-9871514.0,0.0128486,7.3,995.0,1043.0,26156,0,0,0,0
2008.0,20207003.0,20000000.0,207003.0,1.01035015,6.8,621.0,2022.0,50198,0,0,0,0
2010.0,55000.0,6500000.0,-6445000.0,0.0084615384615384,6.5,878.0,1624.0,2892,830,0,1,0
2010.0,10539414.0,47000000.0,-36460586.0,0.2242428510638298,4.7,1050.0,1366.0,45729,0,0,1,0
2010.0,977600.0,2000000.0,-1022400.0,0.4888,6.5,1274.0,248.0,8204,0,0,1,0
2010.0,5664251.0,45000000.0,-39335749.0,0.1258722444444444,6.3,2096.0,1977.0,22309,0,0,1,0
2010.0,171031347.0,38000000.0,133031347.0,4.500824921052631,7.7,668.0,1311.0,240962,36000,1,1,0
2010.0,458000.0,10000000.0,-9542000.0,0.0458,6.5,2369.0,1998.0,3015,850,0,1,0
2011.0,123207194.0,135000000.0,-11792806.0,0.9126458814814816,7.2,795.0,977.0,183208,26000,0,0,0
2011.0,9300000.0,4500000.0,4800000.0,2.066666666666667,6.0,193.0,801.0,1592,0,0,0,0
2011.0,199652.0,4500000.0,-4300348.0,0.0443671111111111,6.6,1487.0,1736.0,7390,0,0,0,0
2012.0,162804648.0,100000000.0,62804648.0,1.62804648,8.5,1827.0,1179.0,955174,199000,0,0,0
2012.0,5895238.0,6000000.0,-104762.0,0.9825396666666668,5.5,1497.0,2048.0,17169,9000,0,0,0
2013.0,89289910.0,215000000.0,-125710090.0,0.4153019069767442,6.5,795.0,977.0,181792,48000,0,0,0
2014.0,42615685.0,40000000.0,2615685.0,1.065392125,6.1,2064.0,1192.0,136093,24000,0,0,0
2014.0,1141000.0,7700000.0,-6559000.0,0.1481818181818182,7.3,530.0,2022.0,4035,2000,0,0,0
2014.0,2428883.0,16000000.0,-13571117.0,0.1518051875,6.6,2270.0,152.0,21370,0,0,0,0
2015.0,2600000.0,11000000.0,-8400000.0,0.2363636363636363,6.3,1157.0,481.0,4693,0,0,0,0
2015.0,20000000.0,60000000.0,-40000000.0,0.3333333333333333,4.9,700.0,1911.0,27019,0,0,0,0
2015.0,54116191.0,44000000.0,10116191.0,1.229913431818182,7.9,1827.0,395.0,272839,114000,0,0,0
2015.0,1300000.0,2000000.0,-700000.0,0.65,6.9,1123.0,1366.0,27650,0,0,0,0
2015.0,183635922.0,135000000.0,48635922.0,1.360266088888889,8.1,44.0,1179.0,406020,190000,0,0,0
2015.0,68000.0,2100000.0,-2032000.0,0.0323809523809523,5.5,132.0,825.0,1274,380,0,0,0
2016.0,1512815.0,25000000.0,-23487185.0,0.0605126,5.8,750.0,1445.0,8885,0,0,0,0
