product_id,multiplier
B00MYRXIIS,0.4896588072916834
B00PV4FG3Q,0.4404570105587508
B00KSIE39I,0.38921206067868624
B00EYFKNL8,0.6293787996550821
B000PGSL5K,0.42819066390658533
B00HNTPF7E,0.37187005306879267
B00ZK6FXPG,0.5401632160806642
B0058AN1N0,0.37030407804774074
B0015P54R8,0.49846800384092216
B00DDT116M,0.46866929137399876
B0079OL6T4,0.4641696049373381
B006H7YCVI,0.46665965478271193
B0002AUTN6,0.5029904761712577
B0009F3QKW,0.4010406536426855
B0009F3SDC,0.3691003739886448
B003Z6ZGZK,0.33939703148200157
B001P22K5U,0.3908454836318573
B00FRTS2CW,0.5499309252100171
B013KTYFYO,0.4647768474157608
B00CLD76K6,0.4274611249978483
B001XUO8AY,0.4076412606461829
B0000DID5X,0.46708626464378655
B0012BSDNW,0.5708433367677698
B00IVT3LVM,0.33881360783940784
B01133LB1E,0.44076133352565866
B01G0S3Y44,0.4583933843954671
B005R0ZFW6,0.39608098743451636
B003DBL4VC,0.5495452801023323
B00ERWVI8A,0.38601631206422726
B00FL7J3O6,0.43566402786393793
B00LY95FBU,0.37385463772439087
B0000D9169,0.6690883203232049
B0000D916Y,0.6204738292065366
B000DZDJ0K,0.35277544856219323
B0094ISOMA,0.3738575011729387
B000OQ4A3S,0.35416943342097257
B00ET7LPK4,0.4615383795056055
B0060KOGI6,0.3530958282129106
B004AFKYDE,0.46480754834729043
B0007QMT7O,0.4178456698304868
B01EIA2YXI,0.5372105395686967
B000E8WIAS,0.362087371861205
B0029XLH4Y,0.36035556391298856
B000SMN0DO,0.397898193117212
B0012JNRKS,0.5364784246714915
B00VXQGY64,0.6343020302096655
B00DILCU92,0.3624887585398659
B000XBCBW6,0.4894413676150018
B008YA1ZXO,0.34950399131668886
B00KDCCYFY,0.5355330335073495
B000F6SNPS,0.3713875862108391
B00D9RRZ3Q,0.42560532039197857
B012YAV43A,0.45058573559485293
B000SWTKV0,0.38279044155304026
B000L8CB76,0.3959182745859363
B00474ASJI,0.37670952981593736
B00BG0ZJ0Y,0.41457349711650665
B002O58YH0,0.3792344579310542
B005C1GRRM,0.41183781355559235
B001PB4LR6,0.5680206835933245
B00F1G84ME,0.3302688692671197
B01E9D0OR2,0.6479652013760884
B006N3I5N2,0.4138390096268477
B00XTVD9JG,0.5179387493309584
B000GAT6NG,0.3681338496997097
B0000DI145,0.4449875780116584
B010ULFOWC,0.338514687566903
B00027EKKW,0.45013866752404524
B001O1Q0NA,0.37514752545803415
B01BTNMGXU,0.4826156146348855
B00A7K396K,0.36060757835068113
B00HVJI7KI,0.38768569904395056
B0099HD3YA,0.4123529740658001
B001D0IZBM,0.36778510189723473
B00C584ALK,0.41757770621115686
B007B9EMHK,0.41645176352220153
B000CL4MFQ,0.3957420261015698
B00TBUHRRO,0.3872235056542496
B0015DGDR0,0.5470691995067524
B00GRNUJYQ,0.3715515140168732
B0012OTF3Q,0.48169582487508517
B000SANSSS,0.37426675400675125
B00IZL255O,0.43731425868804347
B00Y8HZS1W,0.48351899777012186
B000EDDS6Q,0.3674546544603352
B0007STDKI,0.4054782722781325
B001795P3K,0.45476796510245016
B000WB1YSE,0.45640741276821334
B0009F3QKM,0.3562866012239037
B0009F3SC8,0.35819844096688913
B004C7MTLA,0.3550502038329243
B00AAJRPZY,0.524564605590802
B004TJF39Q,0.36719157912281153
B00N14ZDDQ,0.3726388068038099
B0011MTYF8,0.6239549401669346
B004391DK0,0.36360130718614186
B000EQT77M,0.37106719285729023
B001SAQOKQ,0.4614048309230221
B001E55ZQO,0.38070295177557606
B008VQ1P1I,0.36465171765470544
B01F2PYV20,0.5114983972229274
B000WS039S,0.49543469071071405
B00F2GW4J2,0.3776093754343309
B00VW58YWS,0.4929661996539807
B01CUW7HPG,0.4697304218327433
B000H26J7E,0.35802420623444864
B001XSMANI,0.36809399917344066
B001EQ5JLE,0.3590248246171273
B00EGXGKHE,0.38802222912015677
B001GQ3E4G,0.3544943262374891
B001HTR1ZU,0.39226664981309534
B0058AMYTC,0.360970141774329
B005QOLSJ2,0.33143942892134576
B00XABKAWY,0.35857662606356877
B0000DHXGL,0.5177860371865272
B0098WV8F2,0.360268482557421
B00ABKWSTA,0.3670076145508325
B003QU2LYY,0.3550381648077632
B00WTCFQQ0,0.3437131657845808
B00CLLV2D0,0.37173744066184383
B00CZ2KYRU,0.4002259517940956
B000FRUMBK,0.3531652393363446
B000FRSSFC,0.354282379174957
B000LKZ78E,0.4289035440369413
B000H7ELTW,0.359579427677289
B001EO5Y8Y,0.37978646486257805
B002RNYAHM,0.3988729644947012
B0014EOU4S,0.4630619612816393
B002863BIW,0.3812680539046822
B003YKP1Y8,0.361650655013742
B00HDLZ072,0.41134629794034827
B000GARX3G,0.36003022892771136
B009PARMMA,0.4203936944073579
B0001N48SG,0.4711135455006767
B000FDDET6,0.3614808171384031
B0007R9L4M,0.3873078906129963
B008YDK8SO,0.3567476669734372
B00E0WB292,0.37674961206568525
B00KRFLDBS,0.46336581958422784
B00EQA93OY,0.39190342536903144
B00N0JIAYQ,0.4504385545945621
B0029XDZKI,0.3348929032702593
B0011FTX8S,0.48443233931835206
B0068ZWMFC,0.35576166184384833
B00CMQD3VS,0.46440853350250955
B003Q4TS78,0.4208497924864007
B00AIR3Q38,0.540777544530618
B00CSBT4U6,0.38284312521310193
B00W8AZPWI,0.34798000652845656
B001LFABO8,0.36008746689610566
B001P22S8O,0.3613075145910649
B0000CFH7B,0.4453745863137538
B001E5E0D8,0.3616231813394042
B01A6R1LAO,0.5592268541870771
B0057JF92S,0.35370326988727946
B0013P3KC6,0.4501841674546016
B00778B90S,0.3771235704881708
B000GFYRK8,0.37142356057407955
B000V1AWBK,0.3584634408514754
B000JVABZ4,0.36558893273273746
B000CQ01NS,0.3537803431705775
B000CQ01GU,0.3522956392962411
B0000W0GQQ,0.4536678124605603
B00HKOCF02,0.39561450462364156
B00VTR18Q8,0.36261017884218605
B00DT752O0,0.39138244865052074
B001VNGNLU,0.36958617388508563
B00856TSCC,0.43670727684288985
B0046EFJES,0.40265130249233383
B007PA34CE,0.34953933553899863
B0057IRSF0,0.3500910008201941
B00HZ7HSTW,0.42121050606329496
B00EOVK37G,0.38095768146746595
B0007LXU0Y,0.37353587289155105
B00WLTPRYM,0.4978356276481516
B004HK46C2,0.3586007614782902
B005TKVU64,0.36449907731665004
B00YPM5X2Y,0.613711545610743
B00HWHFIMO,0.3745300614573096
B00QFR9X8W,0.43578002367215807
B0009VFDEI,0.37238642491362745
B000Z978SS,0.48327626361281534
B00G784TFQ,0.36283764514942524
B002SWB73C,0.3785725640206591
B00JPJRQ7W,0.38937225259722064
B00XXK8QN2,0.5294776328445743
B000VQDABY,0.4512127854272746
B00099XK6I,0.37263788448224716
B004N8LMFM,0.3592228689277023
B000CQE3HS,0.3556522468261951
B00I08JHCQ,0.37472616969711303
B005XEO112,0.35547344217344773
B0001LQJZI,0.45942141344448845
B00193WZQE,0.3364509982940354
B006VXU6ZO,0.8190889121267055
B00UI10SDU,0.4474011309740662
B00THPH2BO,0.3710954412618269
B003DQDK50,0.339313770043143
B000FFLHSY,0.33746332053581907
B000BD0SDU,0.35760099632411063
B000G7TBUW,0.3704196577046006
B00124TTG4,0.47216521560285796
B00IZL2572,0.3642103506699289
B0016JKXGU,0.46762951655171114
B0041XEMNI,0.37126437950128843
B000EITYUU,0.3552279252599219
B00BPX4OPS,0.3293967248137052
B000E1HUVC,0.34994688320515416
B000WLGCPY,0.4492283293051837
B00284TTG2,0.35664363988926057
B004OLKF60,0.3516705152591823
B00LLILH98,0.3253592091430973
B01CRXAYH6,0.43043617576334986
B00DUOB5YI,0.35389351676511616
B004B9T82W,0.3625783979127628
B01D6N30ZE,0.3383354885740439
B00K6QUKOO,0.36993773149493964
B000HDKZK0,0.36295515186688815
B00117CG30,0.488256004238723
B002ATJ61S,0.34749180397981716
B000VK6FPS,0.46994681222664114
B000E1FXQ6,0.367018999078293
B000GZSDZI,0.34628453605265663
B00HQDVRU6,0.3622779397179538
B00819SSGK,0.3380282848574746
B015G9SH6I,0.6801425380566706
B00FD2U4GU,0.39432500696172124
B007P4MADE,0.40827663779584866
B00271OPVU,0.35407036034376244
B005HG9ESG,0.43383057249722246
B004VLV6ES,0.3640698997050687
B01G4I8WCE,0.4784382749382419
B00PXRX5TI,0.38477991379351845
B000UEUAGU,0.34744433686317744
B013IG9KVW,0.3800511561038995
B000FKL0EU,0.34591871790177814
B004M15U12,0.3818294708676372
B00FCZJ7CK,0.34947126910175336
B000F4DK9Y,0.36377906973006197
B0016BFR4G,0.5331928895840693
B000VK3RPY,0.47439863089121215
B000EVN2ZK,0.362523776008526
B000ORSIJ4,0.37755613625626605
B004W9SFT8,0.445590202154472
B000GG0BQ6,0.3385178558283574
B000GG0BNE,0.3421656281765244
B000EMX13C,0.3574055225423108
B00CB1QP46,0.3749862548340614
B01E6WOVX4,0.467734123224413
B00P6TUO5G,0.357657590712351
B005ISUOEQ,0.3858151958552428
B003VXFK44,0.3501307638588732
B010FBXO38,0.3648400334347511
B01D19RF3Q,0.4260929333318837
B00S0ABRNQ,0.3390854769567486
B00269VK20,0.3988452902688968
B005Y1L0BS,0.01853057399701351
B00623HKBQ,0.16906755549985103
B000CRIUNU,0.2176837112291431
B00GRY33AC,0.21741517228437085
B00WSZ4EFC,0.25351439228811834
B00U9VYJAW,0.41947983654804794
B00F94YP8A,0.17464434447626612
B0004JR8SE,0.37586024848406496
B001HTJ2BQ,0.24542133610499767
B0025WGHEE,0.09731963973336298
B00FMBL5G0,0.3578158081428672
B00016XJM4,0.5187173028231107
B008VQ1RF2,0.1235193888843881
B000HDMXGO,0.30874882840055795
B005GTTTBQ,0.29816705936847
B001HTKPEO,0.026582381807975532
B000WV0TS0,0.36388126426254924
B00H32IUZK,0.5194952127583006
B000S75D66,0.5259017914332188
B0001H22B2,0.33563823743297794
B001HTKS00,0.08551174971743795
B00008RCN8,0.5167662385515459
B00ICT6ARS,0.13302095372841208
B0029JU5SM,0.43035184818948286
B017N8HLLC,0.49675854188464974
B00E1P4L1Y,0.06584458535553955
B001M09BQQ,0.06941571428391766
B002RBRY0Y,0.5301971165140088
B010FBXOLA,0.4051124919425975
B00J5HD588,0.5297294353702064
B0015AWU7U,0.3637027089053485
B000ZM34MO,0.08967208036636626
B0014LNIPI,0.17811350465093195
B004K0862K,0.028859882295388536
B003V5V5J6,0.10909268374320544
B001AQTUK4,0.10168137338322067
B017KQSD7S,0.2586901145192875
B0013OX8II,0.025570016594525114
B002ZOG2B0,0.347612444463513
B002ESMSRO,0.3615306872410315
B003SBRP1K,0.296854064816914
B000AXWA0A,0.19313529819860978
B003IHO8NC,0.42446703757926896
B00ESDZIRA,0.22381122406528808
B00JJGN14S,0.12831230898703222
B003E1J6DY,0.4350525075757287
B007FK3OG0,0.031732781920873074
B0001N7RLQ,0.2160350333091722
B00NY3LRHK,0.5229148843089423
B003V8Y5F4,0.41147333579212386
B00FLJY8IK,0.00871104004128534
B001CTO0YA,0.1326798668094612
B00NY3LPGI,0.10233238499534351
B000EDG598,0.34557746960822705
B0010VSBPO,0.10755216144525215
B001YJ2VOO,0.05543309356782963
B005K5GONM,0.40371587637340417
B002VLZ8D0,0.19958816554133704
B000GFYRHQ,0.28547793498522944
B00WXZJTS4,0.019464731761542037
B0014ET2MI,0.0285447068603913
B001CGTN1S,0.09876522031333941
B00IDCFXG8,0.0852089077340231
B00SBT6E8E,0.5245396689216134
B00O80NU00,0.2633061785184451
B00112IM56,0.41330424002160265
B008YDVYKK,0.24996248416912967
B00AAVK5PY,0.16252646802458162
B0037B6IZU,0.1348821546950691
B00BBGODPU,0.1488208916723261
B0000DA0XJ,0.15854902102213997
B00113ZZ5U,0.4576461280196093
B007KPFS1O,0.2729684028444355
B000OZFECU,0.36743020841930274
B00BXG7IO6,0.24718079278184146
B001OI3RS4,0.0687015369375979
B0094FMHWQ,0.22345717343650257
B000HDJXLW,0.14896548715971838
B00AX0CYWE,0.27846969724590603
B0017O19Q2,0.25799535448294747
B000HDI5O8,0.3932030848928435
B00ZEA5ESY,0.10853612314022106
B00P6W4MWO,0.1731717621022042
B012NC1KBK,0.1438896347248461
B0009F3POO,0.3600748195485365
B000OP1W0S,0.312025490587463
B013105TMY,0.5142312054655296
B01H2EE9X0,0.29075470012438936
B00TY15GO6,0.40715937437613775
B007XA49BG,0.04160992906414007
B00K2RY41M,0.3832099803620767
B0013L0C6W,0.4221396306534024
B004XCG74Y,0.3373822254172777
B005L9YN6M,0.022402482426602203
B00H8YGOMO,0.5124321340085454
B005OHBN1Y,0.16098485273851557
B00C7MGHWE,0.14596845424799812
B00H2AAXMQ,0.4167654686441052
B0000E5JIU,0.3203319507071784
B00HES9CMS,0.11092519991538195
B000KOWLDK,0.06594712079058113
B00JWUF7U2,0.34409958429014886
B0000DG8AR,0.033883760785801194
B004VRHJ8Y,0.18335947152348311
B006MWDFUC,0.11156481776798119
B000YPMKXQ,0.06986874132467302
B00KWX688S,0.02876472889653247
B00TSYPA2M,0.19467023835440334
B004N99WMQ,0.48739789160398594
B000V6T4TQ,0.17163392006392514
B001ELL4ZY,0.06352150609672097
B016B3EEA6,0.2350778307055954
B001H0FI0O,0.3178654824953861
B0009F3SD2,0.1601466412164474
B003GAJQ92,0.21080923637071544
B00PCV50G6,0.16822667720750542
B00HVJHXGC,0.1423749879280361
B00TT6LEU6,0.2815596332311678
B007GPARA0,0.24871716541415018
B001E8DHPW,0.2588755165721974
B00AWJ2ZFM,0.14464226090013482
B001RVFEGQ,0.31961104861987805
B000X1Q1G8,0.1556624820860544
B000WSK5N2,0.12498239732054758
B004ZG4DLM,0.4288223110853319
B000FFIL92,0.17146048395853136
B005T1302A,0.5308896542253949
B003ZFLNDU,0.11584294830981065
B00MRAQUM8,0.0433479970000078
B0012VSXIM,0.1437506602158873
B001SB1SEM,0.10424953083945336
B00KCUXRLC,0.08250796463665752
B000WS1KHM,0.056247099604876574
B007MI2O6G,0.27044573963156293
B00UCIM530,0.044564847933754176
B003V5HEXC,0.1418783205911653
B0002YRJ8K,0.23022919084417795
B00I5FWZA0,0.11136355744941313
B000BXSRT2,0.3572144067203085
B004YGQK5K,0.30407237423632877
B01HGBAFNC,0.2736371776645637
B00GODIBMQ,0.4158913464708585
B004NRLAVY,0.42921255056653335
B01D5F5DM6,0.24108748946330227
B000HDJZWO,0.14655034194935337
B0134ETWMU,0.03443865702212218
B005HUVI0E,0.4829143714225388
B005CV7W58,0.3283660227120048
B00294Z8MA,0.48683595986278866
B011DMQRXW,0.10599999287968315
B001THPU76,0.030885249272786675
B00XA1075Y,0.29747035111504094
B002F1PSZY,0.3074737124310789
B001FVNM4Y,0.46631879640814067
B0009F3QL6,0.47887010042176875
B000CONMBS,0.3265164974510503
B01E89YPDQ,0.16795300219247203
B00NG6PWPS,0.3334055990574598
B00PT66JYQ,0.17006015256624643
B0176REM6C,0.30188705908978664
B000YGISMC,0.33467364717700226
B00X8ISNRS,0.3939068711124195
B004EKHMXU,0.32929240461954945
B00G6I14Y6,0.37805787178465083
B00M8HPGMU,0.16053848048504982
B017GC6LXY,0.5089975238107177
B006K3RCPC,0.28623320599721613
B011QIAIW4,0.13434502038102736
B00H29LREA,0.2650429279703882
B00EKL415U,0.0704389393492757
B001PEWJWC,0.3114224722784713
B003SRHDMK,0.16640996617972342
B003E6COMO,0.4951072019760108
B003H7YHUW,0.24639457691302366
B00374XTQI,0.17059086844348478
B007K6SSTC,0.34182241134703395
B00132RPN4,0.22296982316837982
B002GWFAXW,0.020764299103106735
B000OY2OQK,0.5022790774520293
B00K57JJ96,0.2212234772389481
B000ZEIR6U,0.1960936783724944
B00D5GGNRA,0.2199795362870966
B004AWTR6M,0.5001033412485026
B0078DQ85S,0.20944879376924727
B001652KK6,0.5078470340471039
B0070XZ3BQ,0.24397846352118702
B001F35WSQ,0.25555185796907043
B010OITYIQ,0.3816898934065746
B0055IRNAC,0.4629259018347065
B000F3Q6W8,0.5153142230423707
B0013E7C0S,0.42104923490893287
B002GWH92W,0.1455422652207143
B005GBXKCI,0.28250794923375694
B000FFIL60,0.40632128377268234
B01F2TSY1A,0.019968552010621983
B003X3NBV6,0.5109193150773708
B00IC8S8YW,0.50103017821044
B000WLJICI,0.43197187616815935
B00H9H56QA,0.5086073373558353
B00GKOIRQE,0.5309297384374856
B000RHY1YW,0.06331794920538258
B005R82T5E,0.41485246118221775
B0001APXYW,0.35138433257203455
B00HVJIKZ0,0.1609803136988596
B00K5R4ZWM,0.2961181772543022
B001EO617M,0.44924578185752134
B00H32JEWI,0.07606283023826951
B000DZE0XK,0.18757554370719912
B00CAWEJCG,0.4322183846389937
B00GKL51PW,0.023002902393528084
B00164V1DE,0.5102494894991372
B0014UH7J2,0.13443867213939825
B0014GPSKQ,0.40632744922088804
B000TK6LBS,0.14388822615833394
B00313L62Y,0.10689198302675801
B00016LZT8,0.4413017353492778
B00AO7HZWA,0.5287850013407317
B005HIWRHE,0.18112823766988384
B00U45YWSW,0.17035460067322344
B00B5I1ZO6,0.48189253645637725
B00136MKEO,0.29428328971568546
B00RU25ST4,0.366891482314213
B00D5QPCCM,0.29477142794513866
B001651282,0.45737392283675266
B0006SFQGO,0.4452676725872533
B00JVWJR70,0.07601380610935078
B00286KM2A,0.13341811980395493
B013XAWE2A,0.44364083484243727
B00RH6KETM,0.12876318456812952
B002GWFAX2,0.17624062651943345
B001DCEFSC,0.4521229473667405
B001JKMWY2,0.1606793454779269
B0019QG5CG,0.05702062899111883
B0010Y6QBC,0.42138560134939035
B01G36SNYE,0.027753604640848268
B00J074W9Y,0.2906782465036674
B000X5M5R8,0.5317166749292604
B004X73DAU,0.19974949245197213
B00B5DB06E,0.1706550132574339
B005KK56JU,0.16513246942872953
B000QV4U4U,0.0391747558058345
B00GMIWNSG,0.21219154097933052
B00DB8KKDK,0.5180883693595658
B001HTIUDC,0.23800117707974225
B005A1LG7K,0.22205616509459505
B004CNIZNU,0.49770263145971483
B0052XN0EI,0.1573931815843119
B002JANPDI,0.0233172007303837
B01DHYLBIK,0.44797520135592417
B014LT0712,0.09905021564492252
B006QB9B1Q,0.0184975449608739
B00HVAWB54,0.5240338826461024
B001E5E0NI,0.026382199116317312
B001LG940E,0.09303851672339647
B005FC73VW,0.12775483301989846
B009IVD4D2,0.06267421806944057
B00K5D4NDC,0.34156359898460276
B0015TZAY6,0.4036464233713056
B01D4B2EF0,0.31737856054453034
B00474OR8G,0.15163256459940547
B0016BCEE2,0.40075035159685446
B000WR8TT0,0.3533813303246872
B000WL167S,0.29226140699371894
B01DKX9CIE,0.05754679187453331
B01HH79XRE,0.1304793032318199
B0015NHM5M,0.020196540647224887
B001EO5Y52,0.43185836025975594
B00032BOMI,0.2610436781960673
B00124WBCS,0.1627447952942866
B00I44C6EM,0.0847662601222672
B00W2YP17E,0.1471243130442935
B0012DMI1S,0.1902011847883575
B000YBKP50,0.47921267748374546
B000EDI2QM,0.16517759814115895
B0019LRH50,0.03773674450527329
B00DS4Q1IK,0.43167304592990363
B01EAG3VZA,0.5220956430260458
B00EHNLF4Q,0.41341417878545744
B004LWOJC8,0.30521195896447934
B00PCRUU7E,0.1570716967694565
B0010TEJTS,0.24604413298146224
B008JA73RG,0.4479897141204927
B0001SVZGE,0.13327392224580453
B001SB8AZC,0.46973950486169513
B00OJMI0CK,0.15525215787875937
B00K8AHSQG,0.18481420934799248
B00DDT66AS,0.4420648891674678
B00FQ24A9Y,0.2926409376695471
B0002PHEU2,0.3700911308023636
B0002VXZ40,0.2549028249905382
B0009F3QLQ,0.37910587263958023
B000EM6PG2,0.43553240071821253
B00CPBS2E8,0.5308179537621315
B000LKVIEG,0.5000000118852447
B000FOIYS6,0.4300534266419477
B00G028SHO,0.3621886152564256
B00BEAZTGA,0.15892072086808304
B00NJS4S6C,0.4397887813913653
B01BLYNWVM,0.18733791117519785
B00FQ23AUE,0.5177864627196304
B0002YRLHE,0.18443852414756967
B000M56BS8,0.5306784508592666
B004UC7CMS,0.4649906816425576
B00018XFFI,0.3587567067639818
B00FJYTGBG,0.08573901723839758
B00099XMX4,0.45822292737128434
B00EOWBREI,0.16728606625787246
B00061ETX2,0.36496975471168613
B00GW3KSPQ,0.23885218568614308
B00099XOVO,0.1154650428087679
B000W7PUL0,0.19473654313616642
B000E130DY,0.34904738939764135
B01H6IQING,0.2856192322934995
B0014EQI4I,0.3256580679978341
B0014EW4N2,0.42804222266044434
B004SRFYMK,0.26215921419068255
B003DNL9PQ,0.18058619738233206
B0000CFMU7,0.2328917057467777
B0033HGLTG,0.18249533527941084
B019VHR8CA,0.5285327885426037
B000W5BS9K,0.020592989678893434
B006OD5ISG,0.3024674724625501
B005ZBZLT4,0.47965842678888365
B0094IN7UE,0.07246666547690755
B000LKU16C,0.42248447600566474
B0000GL6RK,0.3397235641457842
B00NMJ05W4,0.4627045515851014
B004SRH2B6,0.3247672790110185
B000VK88IA,0.18152553529654583
B00I3HZN0E,0.12917587863281066
B004AVEW8G,0.4878889592114817
B00286BJ90,0.05065599771935711
B000ED9LIU,0.28465702999043896
B00014FT06,0.3066708305832504
B004Z306D4,0.5265504172178235
B001GE8N4Y,0.29653673863952956
B000DZFMEQ,0.32373776819961225
B000CN7BMA,0.42966026165478527
B000OIT8T2,0.48597824337841994
B002EAPHKM,0.4072262198806263
B00NGJDN6U,0.39409054864109666
B00503DOY6,0.5117453659143532
B0067DCK52,0.506806307110331
B00061EOVO,0.3252653543979601
B000EML7DS,0.3300678109037749
B006WH61MQ,0.17824639813340898
B001GUOQ3K,0.39741011873880205
B00LAY3NTA,0.1853715431254227
B01ARX1FOE,0.14936466701252882
B000QXAUNS,0.3723716163606135
B0028C44Z0,0.021389130014891202
B007J82R8O,0.23164269503579876
B000NYSNVQ,0.27934808709018794
B001EO5U3I,0.11553624723573723
B0033HPPIO,0.4167288405198637
B006N3HYYS,0.028906524584672806
B00H4HKNA4,0.14567085975456115
B005MQKIXG,0.46556788060163184
B000EUF9CK,0.10597164288929478
B00I5OMFWO,0.5022281212198201
B001F6MHNG,0.12389992863498346
B000KJVIOI,0.12636422936252326
B0192RC15I,0.29349372445445654
B0001590IC,0.061596697056736885
B000YPKODY,0.23068932442723133
B000V7MCBC,0.29107031093520663
B004X71550,0.08419154729768169
B000E63LAQ,0.0668431348643164
B004U7QSYQ,0.20328015057432133
B00I01ZXYE,0.02457062497481967
B003ULDEU4,0.035502457012604426
B008P731LK,0.1246249384840889
B007OWVOQQ,0.31592470832238645
B000LWCR26,0.16924284572016898
B005HIVW34,0.3099877826514275
B00AVR63DA,0.3803673134719343
B004K69OMU,0.19287357794223556
B016YOCSIC,0.3217828563014701
B002L9TQ3A,0.20607765565437963
B00C1W77X8,0.029576703873011832
B001BO8S76,0.48870057080640916
B00TW72M94,0.38231947199175753
B00H473B1W,0.33893678664781474
B005ECLIUA,0.027573181106337
B00BXMHL38,0.3839815514580926
B000WJNX3A,0.41119371504758484
B00FL6PCF6,0.01945513259302138
B0001UXQ9Q,0.0462718603686932
B000CR1ELU,0.5036671584165355
B00DUTRNSA,0.4751876950338174
B01GOTHSFK,0.4776259002057745
B0010BZZ08,0.42558339243210974
B01FLKVRC8,0.10920496186663003
B006G7WD2O,0.26419671824524554
B00DRA8IFO,0.14904425561033563
B003P7ZO0G,0.08644923985982073
B0000DGF9V,0.1724643571844033
B000JEGQ9G,0.24110300712260735
B00LH6ZAN8,0.20792952147356397
B015P1HPDS,0.2652159585520627
B0013ME96A,0.21187493931334422
B0009F3PJE,0.0012073823303089086
B01GQ5WNC0,0.13411120559173045
B016V9W6QE,0.04033927100981729
B000G8399A,0.17710263966379292
B0014DPIPO,0.37511877414693956
B00URCF2B8,0.5101658871637583
B000QUZXHO,0.08645651259352745
B000MTRRIM,0.31361690082680854
B0039QXWPM,0.09475918307432239
B005P0WL1G,0.1022216387812374
B0052XRMJ2,0.27581662874176216
B003DU924E,0.1272799486496177
B000CQG87Q,0.4370673329015183
B0012ZX18A,0.033749798436636363
B001EQ5ERI,0.4025188384382371
B004UIWBL4,0.4891326969959602
B0173U19VS,0.3726090114125068
B008TSVXWE,0.2332628205083384
B00934S312,0.05768365861502246
B00NB8T1J4,0.5057842346008288
B001PICX42,0.48038957329306253
B00KACQMK0,0.42397790290962234
B002GWFAEG,0.38856895432381255
