title_year,gross,budget,marga,marga_coef,imdb_score,director_name,actor_1_name,num_voted_users,movie_facebook_likes,film_class,good_film_summ,year_class
2010.0,90755643.0,200000000.0,-109244357.0,0.453778215,6.6,Mike Newell,Jake Gyllenhaal,222403,23000,0,1,0
2008.0,317011114.0,185000000.0,132011114.0,1.7135735891891892,6.2,Steven Spielberg,Harrison Ford,333847,5000,0,2,1
2015.0,332000000.0,200000000.0,132000000.0,1.66,6.8,Peter Sohn,A.J. Buckley,62836,20000,0,2,1
2012.0,237282182.0,185000000.0,52282182.0,1.2826063891891892,7.2,Mark Andrews,Kelly Macdonald,273556,39000,0,5,1
2009.0,137850096.0,200000000.0,-62149904.0,0.68925048,6.8,Robert Zemeckis,Robin Wright,72809,0,0,2,1
2005.0,291709845.0,180000000.0,111709845.0,1.62061025,6.9,Andrew Adamson,Jim Broadbent,286506,0,0,1,0
2008.0,102176165.0,145000000.0,-42823835.0,0.7046632068965517,5.2,Rob Cohen,Jet Li,117927,0,0,2,1
2007.0,100289690.0,175000000.0,-74710310.0,0.5730839428571428,5.4,Tom Shadyac,Jimmy Bennett,115099,2000,0,4,1
2015.0,356454367.0,175000000.0,181454367.0,2.036882097142857,8.3,Pete Docter,Amy Poehler,345198,118000,0,2,1
2016.0,362645141.0,175000000.0,187645141.0,2.0722579485714285,7.8,Jon Favreau,Scarlett Johansson,106072,65000,0,2,1
2012.0,155111815.0,170000000.0,-14888185.0,0.9124224411764705,6.1,Rupert Sanders,Chris Hemsworth,228554,53000,0,5,1
2014.0,241407328.0,180000000.0,61407328.0,1.3411518222222223,7.0,Robert Stromberg,Angelina Jolie Pitt,252257,89000,0,3,1
2013.0,38297305.0,175000000.0,-136702695.0,0.21884174285714286,6.3,Carl Rinsch,Keanu Reeves,116994,35000,0,5,1
2010.0,238371987.0,165000000.0,73371987.0,1.444678709090909,6.4,Mike Mitchell,Jon Hamm,138661,0,0,1,0
2004.0,665426.0,165000000.0,-164334574.0,0.004032884848484849,6.6,Robert Zemeckis,Tom Hanks,120798,10000,0,2,1
2010.0,217387997.0,165000000.0,52387997.0,1.3175030121212121,8.2,Dean DeBlois,Gerard Butler,485430,33000,0,1,0
2012.0,303001229.0,180000000.0,123001229.0,1.6833401611111112,7.9,Peter Jackson,Aidan Turner,637246,166000,0,5,1
2008.0,127490802.0,150000000.0,-22509198.0,0.84993868,7.8,David Fincher,Brad Pitt,459346,23000,0,2,1
2010.0,63143812.0,150000000.0,-86856188.0,0.42095874666666666,6.1,Jon Turteltaub,Nicolas Cage,124185,11000,0,1,0
2016.0,76846624.0,170000000.0,-93153376.0,0.45203896470588234,6.4,James Bobin,Johnny Depp,21352,30000,0,2,1
2007.0,320706665.0,160000000.0,160706665.0,2.00441665625,6.1,Chris Miller,Justin Timberlake,211971,0,0,4,1
2016.0,46978995.0,160000000.0,-113021005.0,0.29361871875,7.3,Duncan Jones,Dominic Cooper,111609,89000,0,2,1
2010.0,104383624.0,155000000.0,-50616376.0,0.673442735483871,6.3,Michael Apted,Bruce Spence,106446,11000,0,1,0
2007.0,292000866.0,150000000.0,142000866.0,1.94667244,7.5,David Yates,Robert Pattinson,355137,0,0,4,1
2005.0,289994397.0,150000000.0,139994397.0,1.93329598,7.6,Mike Newell,Robert Pattinson,385670,0,0,1,0
2005.0,206456431.0,150000000.0,56456431.0,1.3763762066666667,6.7,Tim Burton,Johnny Depp,320284,0,0,1,0
2007.0,206435493.0,150000000.0,56435493.0,1.37623662,8.0,Brad Bird,Janeane Garofalo,473887,10000,0,4,1
2009.0,177243721.0,150000000.0,27243721.0,1.1816248066666666,5.9,Shawn Levy,Robin Williams,130272,2000,0,2,1
2009.0,179883016.0,150000000.0,29883016.0,1.1992201066666666,6.7,Gavin Hood,Hugh Jackman,361924,0,0,2,1
2013.0,400736600.0,150000000.0,250736600.0,2.6715773333333335,7.6,Chris Buck,Josh Gad,421658,58000,1,5,1
2013.0,206360018.0,170000000.0,36360018.0,1.2138824588235295,7.1,Alan Taylor,Chris Hemsworth,414070,63000,0,5,1
2011.0,181015141.0,150000000.0,31015141.0,1.2067676066666666,7.0,Kenneth Branagh,Chris Hemsworth,536314,63000,0,1,0
2009.0,119420252.0,150000000.0,-30579748.0,0.7961350133333334,5.1,Hoyt Yeatman,Kelli Garner,33042,0,0,2,1
2012.0,83640426.0,150000000.0,-66359574.0,0.55760284,5.8,Jonathan Liebesman,Liam Neeson,152826,19000,0,5,1
2012.0,79711678.0,100000000.0,-20288322.0,0.79711678,6.2,Tim Burton,Johnny Depp,199039,82000,0,5,1
2010.0,61937495.0,150000000.0,-88062505.0,0.41291663333333334,5.8,Joe Johnston,Anthony Hopkins,89442,0,0,1,0
2010.0,131564731.0,150000000.0,-18435269.0,0.8770982066666667,4.2,M. Night Shyamalan,Seychelle Gabriel,118951,18000,0,1,0
2015.0,34964818.0,150000000.0,-115035182.0,0.23309878666666667,5.8,Joe Wright,Hugh Jackman,39956,24000,0,2,1
2016.0,118099659.0,144000000.0,-25900341.0,0.8201365208333333,5.5,Paul Feig,Ed Begley Jr.,69757,62000,0,2,1
2002.0,190418803.0,140000000.0,50418803.0,1.360134307142857,6.1,Barry Sonnenfeld,Will Smith,270207,2000,0,5,1
2007.0,82161969.0,150000000.0,-67838031.0,0.54774646,6.3,Robert Zemeckis,Robin Wright,142440,3000,0,4,1
2012.0,103400692.0,145000000.0,-41599308.0,0.7131082206896552,7.3,Peter Ramsey,Hugh Jackman,123553,25000,0,5,1
2002.0,403706375.0,139000000.0,264706375.0,2.9043624100719425,7.3,Sam Raimi,J.K. Simmons,544665,5000,1,5,1
2014.0,176997107.0,145000000.0,31997107.0,1.2206697034482759,7.9,Dean DeBlois,Gerard Butler,221128,46000,0,3,1
2016.0,31141074.0,140000000.0,-108858926.0,0.22243624285714286,5.5,Alex Proyas,Gerard Butler,51892,24000,0,2,1
2001.0,32131830.0,137000000.0,-104868170.0,0.23453890510948905,6.4,Hironobu Sakaguchi,Steve Buscemi,72259,0,0,6,1
2012.0,292298923.0,120000000.0,172298923.0,2.4358243583333334,5.5,Bill Condon,Robert Pattinson,185394,65000,1,5,1
2016.0,52792307.0,140000000.0,-87207693.0,0.37708790714285717,6.8,Steven Spielberg,Mark Rylance,12572,27000,0,2,1
2012.0,292298923.0,120000000.0,172298923.0,2.4358243583333334,5.5,Bill Condon,Robert Pattinson,185394,65000,1,5,1
2015.0,177343675.0,135000000.0,42343675.0,1.3136568518518519,6.7,Tim Johnson,Jim Parsons,70121,26000,0,2,1
2011.0,149234747.0,130000000.0,19234747.0,1.1479595923076924,6.7,Chris Miller,Salma Hayek,114287,16000,0,1,0
2004.0,249358727.0,130000000.0,119358727.0,1.9181440538461538,7.8,Alfonso Cuarón,Daniel Radcliffe,382255,11000,0,2,1
2014.0,113733726.0,127000000.0,-13266274.0,0.8955411496062992,6.2,Shawn Levy,Robin Williams,67223,11000,0,3,1
2001.0,317557891.0,125000000.0,192557891.0,2.540463128,7.5,Chris Columbus,Daniel Radcliffe,444683,16000,1,6,1
2013.0,33592415.0,130000000.0,-96407585.0,0.2584031923076923,5.6,Robert Schwentke,Ryan Reynolds,91640,20000,0,5,1
2003.0,305388685.0,140000000.0,165388685.0,2.18134775,8.1,Gore Verbinski,Johnny Depp,809474,10000,0,4,1
2010.0,140000000.0,140000000.0,0.0,1.0,6.4,Matt Birch,Rupert Grint,252,25,0,1,0
2003.0,214948780.0,110000000.0,104948780.0,1.9540798181818182,7.5,Bryan Singer,Hugh Jackman,405973,0,0,4,1
2010.0,163192114.0,125000000.0,38192114.0,1.305536912,5.8,Louis Leterrier,Liam Neeson,229679,15000,0,1,0
2000.0,260031035.0,123000000.0,137031035.0,2.114073455284553,6.0,Ron Howard,Clint Howard,141414,0,0,2,1
2012.0,124976634.0,120000000.0,4976634.0,1.04147195,8.0,Ang Lee,Suraj Sharma,440084,122000,0,5,1
2007.0,115802596.0,110000000.0,5802596.0,1.0527508727272727,5.2,Mark Steven Johnson,Nicolas Cage,182661,0,0,4,1
2002.0,64736114.0,120000000.0,-55263886.0,0.5394676166666666,5.4,Rob Minkoff,Nathan Lane,36471,459,0,5,1
2005.0,380262555.0,113000000.0,267262555.0,3.365155353982301,7.6,George Lucas,Natalie Portman,520104,10000,1,1,0
2002.0,310675583.0,115000000.0,195675583.0,2.701526808695652,6.7,George Lucas,Natalie Portman,464310,0,1,5,1
2001.0,289907418.0,115000000.0,174907418.0,2.5209340695652176,8.1,Pete Docter,Steve Buscemi,585659,0,1,6,1
1999.0,474544677.0,115000000.0,359544677.0,4.126475452173913,6.5,George Lucas,Natalie Portman,534658,13000,1,4,1
2013.0,187165546.0,135000000.0,52165546.0,1.3864114518518518,7.3,Kirk De Micco,Ryan Reynolds,150618,28000,0,5,1
2008.0,78000000.0,78000000.0,0.0,1.0,5.1,Frédéric Forestier,Alain Delon,20567,291,0,2,1
2016.0,47952020.0,115000000.0,-67047980.0,0.4169740869565217,6.1,Cedric Nicolas-Troyan,Chris Hemsworth,37750,16000,0,2,1
2006.0,250863268.0,110000000.0,140863268.0,2.280575163636364,6.4,Shawn Levy,Robin Williams,234480,3000,0,3,1
2010.0,42776259.0,112000000.0,-69223741.0,0.38193088392857144,4.9,Rob Letterman,James Corden,53160,0,0,1,0
2014.0,106369117.0,110000000.0,-3630883.0,0.9669919727272728,6.2,Noam Murro,Eva Green,225273,71000,0,3,1
2011.0,142614158.0,110000000.0,32614158.0,1.2964923454545454,5.5,Raja Gosnell,Mahadeo Shivraj,66593,31000,0,1,0
2013.0,71017784.0,105000000.0,-33982216.0,0.6763598476190477,5.4,Raja Gosnell,Jacob Tremblay,27257,0,0,5,1
2001.0,313837577.0,93000000.0,220837577.0,3.3745976021505375,8.8,Peter Jackson,Christopher Lee,1238746,21000,1,6,1
2003.0,100446895.0,109000000.0,-8553105.0,0.9215311467889908,3.8,Bo Welch,Sean Hayes,36033,946,0,4,1
1999.0,140015224.0,133000000.0,7015224.0,1.052746045112782,5.9,Rob Minkoff,Chazz Palminteri,94172,0,0,4,1
2009.0,104374107.0,105000000.0,-625893.0,0.9940391142857142,7.1,Ron Clements,Oprah Winfrey,89351,5000,0,2,1
2002.0,261970615.0,100000000.0,161970615.0,2.61970615,7.4,Chris Columbus,Daniel Radcliffe,387616,0,1,5,1
2000.0,89296573.0,100000000.0,-10703427.0,0.89296573,7.3,Mark Dindal,Eartha Kitt,128285,0,0,2,1
2006.0,75030163.0,100000000.0,-24969837.0,0.75030163,5.1,Stefen Fangmeier,Djimon Hounsou,108076,0,0,3,1
2009.0,77222184.0,100000000.0,-22777816.0,0.77222184,6.8,Spike Jonze,Catherine O'Hara,87677,11000,0,2,1
2015.0,34964818.0,150000000.0,-115035182.0,0.23309878666666667,5.8,Joe Wright,Hugh Jackman,39956,24000,0,2,1
2013.0,107515297.0,100000000.0,7515297.0,1.07515297,6.7,Chris Wedge,Josh Hutcherson,85833,17000,0,5,1
1999.0,66862068.0,83000000.0,-16137932.0,0.8055670843373494,5.7,Peter Hyams,CCH Pounder,89509,2000,0,4,1
1995.0,184031112.0,100000000.0,84031112.0,1.84031112,5.4,Joel Schumacher,Michael Gough,190786,0,0,2,1
2010.0,55673333.0,80000000.0,-24326667.0,0.6959166625,7.0,Zack Snyder,Abbie Cornish,65785,16000,0,1,0
2004.0,40198710.0,100000000.0,-59801290.0,0.4019871,3.3,Pitof,Frances Conroy,87451,0,0,2,1
2005.0,17010646.0,84000000.0,-66989354.0,0.20250769047619047,2.2,Lawrence Guterman,Jamie Kennedy,40751,881,0,1,0
2001.0,202007640.0,98000000.0,104007640.0,2.0613024489795917,6.3,Stephen Sommers,Dwayne Johnson,248045,0,0,6,1
2015.0,201148159.0,95000000.0,106148159.0,2.117349042105263,7.0,Kenneth Branagh,Hayley Atwell,103737,56000,0,2,1
2009.0,43982842.0,65000000.0,-21017158.0,0.6766591076923076,6.7,Peter Jackson,Michael Imperioli,125109,16000,0,2,1
2003.0,377019252.0,94000000.0,283019252.0,4.010843106382978,8.9,Peter Jackson,Orlando Bloom,1215718,16000,1,4,1
2002.0,340478898.0,94000000.0,246478898.0,3.622115936170213,8.7,Peter Jackson,Christopher Lee,1100446,10000,1,5,1
2014.0,17176900.0,95000000.0,-77823100.0,0.18080947368421052,5.5,Sergey Bodrov,Jeff Bridges,54501,16000,0,3,1
2001.0,131144183.0,115000000.0,16144183.0,1.1403842,5.7,Simon West,Angelina Jolie Pitt,157016,0,0,6,1
2008.0,71148699.0,90000000.0,-18851301.0,0.7905411,6.6,Mark Waters,Martin Short,68935,0,0,2,1
2010.0,88761720.0,95000000.0,-6238280.0,0.9343338947368421,5.9,Chris Columbus,Logan Lerman,141179,9000,0,1,0
1999.0,245823397.0,90000000.0,155823397.0,2.7313710777777778,7.9,John Lasseter,Tom Hanks,385871,0,1,4,1
2000.0,155370362.0,100000000.0,55370362.0,1.55370362,6.6,Robert Zemeckis,Harrison Ford,98403,0,0,2,1
2013.0,58229120.0,90000000.0,-31770880.0,0.6469902222222222,7.3,Ben Stiller,Adam Scott,236421,70000,0,5,1
1998.0,120618403.0,90000000.0,30618403.0,1.3402044777777777,7.5,Tony Bancroft,Ming-Na Wen,171792,12000,0,0,0
2001.0,84037039.0,120000000.0,-35962961.0,0.7003086583333333,6.8,Gary Trousdale,Leonard Nimoy,72591,0,0,6,1
2015.0,85884815.0,90000000.0,-4115185.0,0.9542757222222222,5.0,Walt Becker,Bella Thorne,9418,0,0,2,1
2003.0,75817994.0,90000000.0,-14182006.0,0.8424221555555556,4.9,Rob Minkoff,Marsha Thomason,32049,988,0,4,1
2013.0,68558662.0,90000000.0,-21441338.0,0.7617629111111112,5.9,Thor Freudenthal,Logan Lerman,86627,28000,0,5,1
2003.0,65653758.0,95000000.0,-29346242.0,0.6910921894736842,5.5,Jan de Bont,Gerard Butler,102747,0,0,4,1
1982.0,37567440.0,20000000.0,17567440.0,1.878372,6.9,John Milius,William Smith,113065,0,0,3,1
2010.0,190562.0,90000000.0,-89809438.0,0.0021173555555555556,4.4,Andrey Konchalovskiy,Shirley Henderson,2508,788,0,1,0
2012.0,148313048.0,85000000.0,63313048.0,1.744859388235294,7.1,Genndy Tartakovsky,Steve Buscemi,164148,28000,0,5,1
2007.0,127706877.0,85000000.0,42706877.0,1.5024338470588234,7.1,Kevin Lima,Jeff Bennett,142496,0,0,4,1
1993.0,50016394.0,70000000.0,-19983606.0,0.7145199142857143,6.2,John McTiernan,F. Murray Abraham,106528,0,0,1,0
2011.0,46440491.0,100000000.0,-53559509.0,0.46440491,7.1,Sarah Smith,Jim Broadbent,35446,0,0,1,0
1998.0,44606335.0,90000000.0,-45393665.0,0.49562594444444447,7.1,Martin Brest,Anthony Hopkins,169023,10000,0,0,0
2012.0,64933670.0,85000000.0,-20066330.0,0.7639255294117647,5.6,Tarsem Singh,Julia Roberts,70838,18000,0,5,1
2010.0,31494270.0,60000000.0,-28505730.0,0.5249045,7.5,Edgar Wright,Anna Kendrick,273921,36000,0,1,0
2006.0,137340146.0,70000000.0,67340146.0,1.9620020857142857,6.4,Frank Coraci,Adam Sandler,246492,7000,0,3,1
1982.0,8000000.0,8000000.0,0.0,1.0,6.9,George A. Romero,Ted Danson,29932,0,0,3,1
2010.0,43575716.0,85000000.0,-41424284.0,0.5126554823529412,4.3,Brad Peyton,Jack McBrayer,10233,0,0,1,0
2008.0,75754670.0,85000000.0,-9245330.0,0.8912314117647059,7.0,Guillermo del Toro,Seth MacFarlane,208422,3000,0,2,1
2002.0,145771527.0,80000000.0,65771527.0,1.8221440875,7.2,Dean DeBlois,Tia Carrere,117212,0,0,5,1
2006.0,82506325.0,85000000.0,-2493675.0,0.9706626470588235,6.4,Gary Winick,Steve Buscemi,27838,0,0,3,1
2011.0,133103929.0,75000000.0,58103929.0,1.7747190533333332,4.4,Mike Mitchell,Amy Poehler,22838,0,0,1,0
2008.0,109993847.0,80000000.0,29993847.0,1.3749230875,6.1,Adam Shankman,Adam Sandler,72326,0,0,2,1
1999.0,91188905.0,80000000.0,11188905.0,1.1398613125,4.9,Jan de Bont,Liam Neeson,58184,0,0,4,1
1996.0,90443603.0,80000000.0,10443603.0,1.1305450375,6.3,Joe Pytka,Bill Murray,112167,0,0,1,0
2015.0,169692572.0,80000000.0,89692572.0,2.12115715,6.7,Genndy Tartakovsky,Steve Buscemi,56501,16000,0,2,1
1999.0,60507228.0,80000000.0,-19492772.0,0.75634035,7.3,James Algar,Quincy Jones,27543,607,0,4,1
1998.0,50628009.0,90000000.0,-39371991.0,0.5625334333333334,5.6,Ron Underwood,Charlize Theron,22955,0,0,0,0
1998.0,55350897.0,85000000.0,-29649103.0,0.6511870235294117,7.0,Vincent Ward,Robin Williams,83560,32000,0,0,0
2000.0,39442871.0,80000000.0,-40557129.0,0.4930358875,5.3,Steven Brill,Adam Sandler,80639,0,0,2,1
2005.0,37899638.0,88000000.0,-50100362.0,0.43067770454545456,5.9,Terry Gilliam,Matt Damon,98472,0,0,1,0
2003.0,20950820.0,80000000.0,-59049180.0,0.26188525,5.7,Joe Dante,Brendan Fraser,24183,665,0,4,1
1998.0,18318000.0,80000000.0,-61682000.0,0.228975,5.8,George Miller,Adam Goldberg,24868,964,0,0,0
2015.0,27356090.0,90000000.0,-62643910.0,0.30395655555555556,6.0,Breck Eisner,Vin Diesel,58752,21000,0,2,1
2006.0,15131330.0,86000000.0,-70868670.0,0.17594569767441862,6.0,Luc Besson,Mia Farrow,25843,941,0,3,1
2012.0,103812241.0,79000000.0,24812241.0,1.314079,5.8,Brad Peyton,Josh Hutcherson,67296,0,0,5,1
2013.0,119793567.0,78000000.0,41793567.0,1.5358149615384615,6.5,Cody Cameron,Will Forte,64387,15000,0,5,1
2015.0,1339152.0,81200000.0,-79860848.0,0.016492019704433498,7.8,Mark Osborne,Jeff Bridges,28276,31000,0,2,1
2000.0,26000610.0,76000000.0,-49999390.0,0.3421132894736842,4.1,Des McAnuff,Robert De Niro,16611,413,0,2,1
2003.0,66462600.0,78000000.0,-11537400.0,0.8520846153846153,5.8,Stephen Norrington,Jason Flemyng,141533,0,0,4,1
2008.0,134568845.0,75000000.0,59568845.0,1.7942512666666666,6.7,Timur Bekmambetov,Angelina Jolie Pitt,299852,0,0,2,1
2006.0,195329763.0,80000000.0,115329763.0,2.4416220375,6.9,Carlos Saldanha,Denis Leary,194249,0,1,3,1
2006.0,73661010.0,75000000.0,-1338990.0,0.9821468,6.6,Gil Kenan,Steve Buscemi,71137,0,0,3,1
2011.0,83503161.0,75000000.0,8503161.0,1.11337548,6.1,Tarsem Singh,Henry Cavill,138190,30000,0,1,0
2001.0,5409517.0,75000000.0,-69590483.0,0.07212689333333333,4.7,Henry Selick,Brendan Fraser,14280,683,0,6,1
2011.0,36381716.0,82000000.0,-45618284.0,0.44367946341463416,6.1,Zack Snyder,Jon Hamm,197584,42000,0,1,0
2001.0,112950721.0,72000000.0,40950721.0,1.5687600138888889,4.6,Steve Carr,Raven-Symoné,33884,266,0,6,1
1998.0,144156464.0,71500000.0,72656464.0,2.0161743216783217,5.3,Betty Thomas,Oliver Platt,74343,694,0,0,0
2004.0,436471036.0,150000000.0,286471036.0,2.9098069066666667,7.2,Andrew Adamson,Rupert Everett,314630,0,1,2,1
2015.0,162495848.0,74000000.0,88495848.0,2.195889837837838,6.0,Paul Tibbitt,Tim Conway,34359,16000,0,2,1
1991.0,119654900.0,70000000.0,49654900.0,1.7093557142857143,6.7,Steven Spielberg,Robin Williams,182802,13000,0,1,0
2001.0,100614858.0,68000000.0,32614858.0,1.4796302647058823,6.9,Cameron Crowe,Tom Cruise,206776,0,0,6,1
2006.0,42272747.0,70000000.0,-27727253.0,0.6038963857142857,5.6,M. Night Shyamalan,Bryce Dallas Howard,78635,0,0,3,1
2009.0,219613391.0,75000000.0,144613391.0,2.9281785466666665,4.5,Betty Thomas,Amy Poehler,31649,2000,0,2,1
2003.0,66257002.0,70000000.0,-3742998.0,0.9465286,8.0,Tim Burton,Steve Buscemi,350698,26000,0,4,1
2014.0,55942830.0,70000000.0,-14057170.0,0.7991832857142858,6.3,Gary Shore,Dominic Cooper,138582,37000,0,3,1
2007.0,38345403.0,70000000.0,-31654597.0,0.5477914714285714,7.7,Matthew Vaughn,Henry Cavill,212085,15000,0,4,1
2012.0,62321039.0,70000000.0,-7678961.0,0.8903005571428572,6.4,Måns Mårlind,Theo James,117096,24000,0,5,1
2001.0,13596911.0,70000000.0,-56403089.0,0.1942415857142857,6.2,Bobby Farrelly,Ron Howard,25572,2000,0,6,1
2013.0,8460990.0,70000000.0,-61539010.0,0.12087128571428571,5.6,Will Finn,Lea Michele,5116,5000,0,5,1
2014.0,18821279.0,70000000.0,-51178721.0,0.26887541428571426,4.2,Renny Harlin,Roxanne McKee,44891,12000,0,3,1
2010.0,300523113.0,68000000.0,232523113.0,4.419457544117647,4.9,David Slade,Robert Pattinson,184637,29000,0,1,0
1999.0,29655590.0,65000000.0,-35344410.0,0.45623984615384616,6.0,Kinka Usher,Janeane Garofalo,53970,0,0,4,1
2012.0,37516013.0,69000000.0,-31483987.0,0.5437103333333333,5.9,Timur Bekmambetov,Rufus Sewell,128629,98000,0,5,1
2007.0,5932060.0,35000000.0,-29067940.0,0.16948742857142857,5.4,Doug Lefler,Colin Firth,29285,0,0,4,1
2000.0,182805123.0,70000000.0,112805123.0,2.611501757142857,6.4,Nancy Meyers,Judy Greer,158864,0,1,2,1
2002.0,139225854.0,60000000.0,79225854.0,2.3204309,5.5,Michael Lembeck,Judge Reinhold,34561,1000,0,5,1
2000.0,69688384.0,60000000.0,9688384.0,1.1614730666666666,6.1,Jon Turteltaub,Bruce Willis,34473,0,0,2,1
2004.0,52397389.0,65000000.0,-12602611.0,0.8061136769230769,5.9,David S. Goyer,Ryan Reynolds,132954,0,0,2,1
2005.0,28045540.0,65000000.0,-36954460.0,0.43146984615384615,6.1,Jon Favreau,Kristen Stewart,67707,0,0,1,0
2014.0,19059018.0,65000000.0,-45940982.0,0.2932156615384615,5.1,Stuart Beattie,Caitlin Stasey,65709,15000,0,3,1
2005.0,24407944.0,43000000.0,-18592056.0,0.5676266046511628,4.8,Rob Bowman,Jennifer Garner,71202,0,0,1,0
2006.0,2208939.0,50000000.0,-47791061.0,0.04417878,7.5,Tom Tykwer,Michael Smiley,190490,26000,0,3,1
2011.0,108012170.0,63000000.0,45012170.0,1.7144788888888889,5.5,Tim Hill,Gary Cole,24089,0,0,1,0
2006.0,210592590.0,65000000.0,145592590.0,3.239886,7.7,Zack Snyder,Gerard Butler,607235,13000,1,3,1
1999.0,136801374.0,60000000.0,76801374.0,2.2800229,8.5,Frank Darabont,Tom Hanks,782610,30000,0,4,1
1998.0,101217900.0,70000000.0,31217900.0,1.44597,7.0,Brenda Chapman,Martin Short,91093,0,0,0,0
2001.0,93375151.0,60000000.0,33375151.0,1.5562525166666668,5.2,Lawrence Guterman,Carol Ann Susi,46031,0,0,6,1
2000.0,75764085.0,60000000.0,15764085.0,1.26273475,6.7,Brett Ratner,Nicolas Cage,85844,0,0,2,1
2002.0,90341670.0,60000000.0,30341670.0,1.5056945,5.5,Chuck Russell,Dwayne Johnson,102129,0,0,5,1
2009.0,75280058.0,60000000.0,15280058.0,1.2546676333333333,7.7,Henry Selick,Jennifer Saunders,143121,10000,0,2,1
2006.0,61112916.0,50000000.0,11112916.0,1.22225832,4.4,Brian Robbins,Robert Downey Jr.,14888,747,0,3,1
2004.0,59035104.0,66000000.0,-6964896.0,0.8944712727272728,6.8,Guillermo del Toro,James Babson,244566,0,0,2,1
2012.0,55994557.0,60000000.0,-4005443.0,0.9332426166666666,7.0,Chris Butler,Anna Kendrick,72287,12000,0,5,1
2008.0,50818750.0,60000000.0,-9181250.0,0.8469791666666666,6.1,Sam Fell,Emma Watson,31209,0,0,2,1
2014.0,50807639.0,60000000.0,-9192361.0,0.8467939833333333,6.8,Graham Annable,Isaac Hempstead Wright,40883,11000,0,3,1
1998.0,46611204.0,48000000.0,-1388796.0,0.97106675,6.1,Griffin Dunne,Goran Visnjic,55749,0,0,0,0
2014.0,257756197.0,60000000.0,197756197.0,4.295936616666666,7.8,Phil Lord,Morgan Freeman,246698,64000,1,3,1
2002.0,43060566.0,60000000.0,-16939434.0,0.7176761,6.2,Rob Bowman,Christian Bale,107859,0,0,5,1
2000.0,30695227.0,60000000.0,-29304773.0,0.5115871166666667,6.7,Robert Redford,Matt Damon,45296,0,0,2,1
2006.0,28424210.0,60000000.0,-31575790.0,0.47373683333333333,5.0,Tim Hill,Bill Murray,27517,470,0,3,1
2011.0,29136626.0,60000000.0,-30863374.0,0.4856104333333333,5.7,Scott Stewart,Josh Wingate,97089,20000,0,1,0
2003.0,26288320.0,60000000.0,-33711680.0,0.4381386666666667,6.7,Patrick Gilmore,Brad Pitt,36144,880,0,4,1
